epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.6875,1.6633199453353882,,
0,99,0.75,1.1762197017669678,,
0,149,0.84375,0.9164918065071106,,
0,199,0.96875,0.594279944896698,,
0,249,1.0,0.3579133152961731,,
0,299,1.0,0.33650317788124084,,
0,349,0.9375,0.2559119462966919,,
0,399,0.96875,0.22792688012123108,,
0,449,0.96875,0.13500554859638214,,
0,499,1.0,0.13559769093990326,,
0,549,0.9375,0.18469607830047607,,
0,599,0.96875,0.10559368133544922,,
0,649,0.96875,0.11726024746894836,,
0,699,0.96875,0.08192046731710434,,
0,749,0.96875,0.17501860857009888,,
0,799,0.9375,0.15235860645771027,,
0,849,1.0,0.07262313365936279,,
0,899,0.9375,0.16165149211883545,,
0,949,0.9375,0.15353898704051971,,
0,999,0.9375,0.20218512415885925,,
0,1049,0.9375,0.17579396069049835,,
0,1099,1.0,0.03975999355316162,,
0,1149,0.96875,0.08056968450546265,,
0,1199,0.96875,0.07823580503463745,,
0,1249,0.9375,0.18993204832077026,,
0,1299,0.96875,0.14199665188789368,,
0,1349,1.0,0.0444900318980217,,
0,1399,0.96875,0.15033379197120667,,
0,1449,0.9375,0.13190747797489166,,
0,1499,1.0,0.02362561598420143,,
0,1549,0.9375,0.20622622966766357,,
0,1562,,,0.9787999987602234,0.07767166942358017
1,1599,0.96875,0.09261320531368256,,
1,1649,0.96875,0.05772065371274948,,
1,1699,0.9375,0.12375777959823608,,
1,1749,1.0,0.01450476422905922,,
1,1799,1.0,0.04332192242145538,,
1,1849,0.96875,0.05473551154136658,,
1,1899,0.96875,0.13660767674446106,,
1,1949,0.96875,0.08537405729293823,,
1,1999,0.96875,0.13277363777160645,,
1,2049,0.96875,0.06273707747459412,,
1,2099,0.96875,0.07273566722869873,,
1,2149,1.0,0.02657938562333584,,
1,2199,1.0,0.04407738149166107,,
1,2249,1.0,0.012273537926375866,,
1,2299,1.0,0.017956236377358437,,
1,2349,1.0,0.028700459748506546,,
1,2399,1.0,0.037687577307224274,,
1,2449,1.0,0.042402222752571106,,
1,2499,1.0,0.010324617847800255,,
1,2549,1.0,0.025809945538640022,,
1,2599,0.9375,0.17803990840911865,,
1,2649,1.0,0.07538656890392303,,
1,2699,0.96875,0.09397902339696884,,
1,2749,0.9375,0.21187055110931396,,
1,2799,0.9375,0.12736371159553528,,
1,2849,0.96875,0.2785077691078186,,
1,2899,1.0,0.04949185252189636,,
1,2949,0.9375,0.07097838819026947,,
1,2999,0.96875,0.06927086412906647,,
1,3049,1.0,0.011335952207446098,,
1,3099,1.0,0.03695747256278992,,
1,3125,,,0.9871000051498413,0.04830378293991089
2,3149,0.96875,0.05385550856590271,,
2,3199,1.0,0.03471708297729492,,
2,3249,1.0,0.04212453216314316,,
2,3299,1.0,0.007318600546568632,,
2,3349,1.0,0.003947283606976271,,
2,3399,0.96875,0.06975021958351135,,
2,3449,1.0,0.020341137424111366,,
2,3499,1.0,0.054269373416900635,,
2,3549,1.0,0.02347777970135212,,
2,3599,1.0,0.03432546555995941,,
2,3649,1.0,0.025169584900140762,,
2,3699,1.0,0.014937845058739185,,
2,3749,1.0,0.06535620242357254,,
2,3799,1.0,0.01954040117561817,,
2,3849,0.96875,0.093936488032341,,
2,3899,1.0,0.0029526010621339083,,
2,3949,0.96875,0.08258101344108582,,
2,3999,1.0,0.0120808444917202,,
2,4049,1.0,0.01712275668978691,,
2,4099,1.0,0.015204205177724361,,
2,4149,1.0,0.06282692402601242,,
2,4199,1.0,0.025486184284090996,,
2,4249,1.0,0.028177792206406593,,
2,4299,1.0,0.06516894698143005,,
2,4349,0.9375,0.1699247658252716,,
2,4399,1.0,0.01473238691687584,,
2,4449,1.0,0.02095121704041958,,
2,4499,1.0,0.0054914760403335094,,
2,4549,0.96875,0.08174870908260345,,
2,4599,1.0,0.013635501265525818,,
2,4649,0.9375,0.19948415458202362,,
2,4688,,,0.9846000075340271,0.04774917662143707
3,4699,1.0,0.029388241469860077,,
3,4749,1.0,0.0013845216017216444,,
3,4799,1.0,0.007133041508495808,,
3,4849,1.0,0.02336781471967697,,
3,4899,1.0,0.0077401455491781235,,
3,4949,1.0,0.060378991067409515,,
3,4999,1.0,0.008172411471605301,,
3,5049,1.0,0.013227644376456738,,
3,5099,1.0,0.022285060957074165,,
3,5149,0.96875,0.08653896301984787,,
3,5199,0.96875,0.10891081392765045,,
3,5249,1.0,0.007205235306173563,,
3,5299,1.0,0.010194921866059303,,
3,5349,1.0,0.0053687989711761475,,
3,5399,1.0,0.0030018133111298084,,
3,5449,1.0,0.021218955516815186,,
3,5499,1.0,0.01909461058676243,,
3,5549,1.0,0.01081265788525343,,
3,5599,0.9375,0.16217508912086487,,
3,5649,1.0,0.00533901946619153,,
3,5699,1.0,0.006014217622578144,,
3,5749,1.0,0.02554784156382084,,
3,5799,1.0,0.001094231498427689,,
3,5849,1.0,0.016769153997302055,,
3,5899,1.0,0.002760965609923005,,
3,5949,0.9375,0.18275186419487,,
3,5999,1.0,0.011843228712677956,,
3,6049,1.0,0.01824190840125084,,
3,6099,1.0,0.007078075315803289,,
3,6149,1.0,0.01057562418282032,,
3,6199,1.0,0.008003219962120056,,
3,6249,0.96875,0.03826576843857765,,
3,6251,,,0.9879000186920166,0.03632480278611183
4,6299,1.0,0.010942427441477776,,
4,6349,1.0,0.008899376727640629,,
4,6399,1.0,0.007059682160615921,,
4,6449,1.0,0.006423179525882006,,
4,6499,0.96875,0.1917348951101303,,
4,6549,1.0,0.0114644356071949,,
4,6599,1.0,0.007405154872685671,,
4,6649,1.0,0.013258012942969799,,
4,6699,1.0,0.02092445082962513,,
4,6749,1.0,0.010943771339952946,,
4,6799,1.0,0.02806478925049305,,
4,6849,1.0,0.034091800451278687,,
4,6899,1.0,0.06751961261034012,,
4,6949,1.0,0.006165188737213612,,
4,6999,0.96875,0.044949427247047424,,
4,7049,1.0,0.002231917344033718,,
4,7099,1.0,0.01773052103817463,,
4,7149,1.0,0.014474074356257915,,
4,7199,0.96875,0.18916510045528412,,
4,7249,1.0,0.005812387447804213,,
4,7299,1.0,0.005352364853024483,,
4,7349,1.0,0.0188409723341465,,
4,7399,1.0,0.005402882117778063,,
4,7449,1.0,0.0031260536052286625,,
4,7499,1.0,0.0244605615735054,,
4,7549,0.90625,0.20182259380817413,,
4,7599,1.0,0.012022165581583977,,
4,7649,0.96875,0.054878268390893936,,
4,7699,1.0,0.020028268918395042,,
4,7749,0.96875,0.09567516297101974,,
4,7799,0.96875,0.05121278017759323,,
4,7814,,,0.9908000230789185,0.030052172020077705
5,7849,1.0,0.002339194528758526,,
5,7899,1.0,0.02377382107079029,,
5,7949,1.0,0.0018534392584115267,,
5,7999,0.96875,0.05198755860328674,,
5,8049,1.0,0.0028642567340284586,,
5,8099,0.96875,0.19857101142406464,,
5,8149,1.0,0.016554182395339012,,
5,8199,1.0,0.006792409811168909,,
5,8249,1.0,0.007420028559863567,,
5,8299,0.96875,0.049621954560279846,,
5,8349,0.96875,0.11195462942123413,,
5,8399,1.0,0.014773226343095303,,
5,8449,1.0,0.01335434801876545,,
5,8499,0.96875,0.04488960653543472,,
5,8549,0.96875,0.12970443069934845,,
5,8599,0.96875,0.05927266553044319,,
5,8649,0.96875,0.1043446958065033,,
5,8699,0.96875,0.04002861678600311,,
