epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.4375,1.9814049005508423,,
0,99,0.4375,1.7148834466934204,,
0,149,1.0,1.371241569519043,,
0,199,0.9375,1.2984259128570557,,
0,249,0.8125,1.0318392515182495,,
0,299,0.875,0.9549016952514648,,
0,349,0.9375,0.783765435218811,,
0,399,1.0,0.6111798882484436,,
0,449,0.75,1.0034589767456055,,
0,499,0.875,0.6181591749191284,,
0,549,0.875,0.6563422679901123,,
0,599,1.0,0.4683818817138672,,
0,649,0.875,0.4694826006889343,,
0,699,0.9375,0.5109670162200928,,
0,749,0.875,0.679094672203064,,
0,799,0.875,0.4312465488910675,,
0,849,0.875,0.3757263422012329,,
0,899,0.875,0.2725774049758911,,
0,949,1.0,0.16826406121253967,,
0,999,1.0,0.14321815967559814,,
0,1049,1.0,0.20671766996383667,,
0,1099,1.0,0.16195286810398102,,
0,1149,1.0,0.1544642448425293,,
0,1199,1.0,0.06862632930278778,,
0,1249,1.0,0.12114014476537704,,
0,1299,1.0,0.20292288064956665,,
0,1349,0.9375,0.3476135730743408,,
0,1399,0.9375,0.27718085050582886,,
0,1449,0.9375,0.29732802510261536,,
0,1499,0.9375,0.2003878504037857,,
0,1549,0.875,0.4156607389450073,,
0,1599,1.0,0.07631729543209076,,
0,1649,1.0,0.13912880420684814,,
0,1699,1.0,0.19486448168754578,,
0,1749,1.0,0.042739544063806534,,
0,1799,1.0,0.05774248018860817,,
0,1849,1.0,0.08349338173866272,,
0,1899,1.0,0.10232873260974884,,
0,1949,1.0,0.04079616814851761,,
0,1999,0.875,0.28238654136657715,,
0,2049,0.875,0.28396865725517273,,
0,2099,1.0,0.05304659157991409,,
0,2149,0.9375,0.14129596948623657,,
0,2199,0.9375,0.2924109101295471,,
0,2249,0.9375,0.1737779676914215,,
0,2299,0.9375,0.194075807929039,,
0,2349,0.875,0.37596869468688965,,
0,2399,1.0,0.10395513474941254,,
0,2449,1.0,0.1271079182624817,,
0,2499,0.875,0.21046864986419678,,
0,2549,1.0,0.060038864612579346,,
0,2599,1.0,0.09629715979099274,,
0,2649,0.9375,0.2110072523355484,,
0,2699,1.0,0.0818047821521759,,
0,2749,0.9375,0.09081459045410156,,
0,2799,1.0,0.08377660810947418,,
0,2849,1.0,0.022777361795306206,,
0,2899,1.0,0.05226588621735573,,
0,2949,0.9375,0.10225708037614822,,
0,2999,1.0,0.030014093965291977,,
0,3049,0.9375,0.18727783858776093,,
0,3099,1.0,0.05724060907959938,,
0,3124,,,0.9793000221252441,0.07378019392490387
1,3149,1.0,0.029013145714998245,,
1,3199,1.0,0.039683520793914795,,
1,3249,0.9375,0.1251097023487091,,
1,3299,1.0,0.0683591365814209,,
1,3349,1.0,0.06060853600502014,,
1,3399,1.0,0.024881567806005478,,
1,3449,0.9375,0.17871317267417908,,
1,3499,1.0,0.012847276404500008,,
1,3549,0.9375,0.5919116735458374,,
1,3599,1.0,0.032228387892246246,,
1,3649,1.0,0.12979061901569366,,
1,3699,0.875,0.28481799364089966,,
1,3749,0.9375,0.06718121469020844,,
1,3799,1.0,0.07434135675430298,,
1,3849,1.0,0.03125935420393944,,
1,3899,1.0,0.017268696799874306,,
1,3949,0.9375,0.15483486652374268,,
1,3999,1.0,0.028546061366796494,,
1,4049,1.0,0.05120985954999924,,
1,4099,1.0,0.017985830083489418,,
1,4149,1.0,0.040902215987443924,,
1,4199,0.9375,0.26253533363342285,,
1,4249,0.9375,0.11280205845832825,,
1,4299,1.0,0.06133106350898743,,
1,4349,1.0,0.016826972365379333,,
1,4399,1.0,0.04115963354706764,,
1,4449,0.9375,0.19942480325698853,,
1,4499,1.0,0.018519127741456032,,
1,4549,1.0,0.0176251120865345,,
1,4599,1.0,0.006891003809869289,,
1,4649,1.0,0.04440181702375412,,
1,4699,1.0,0.017006346955895424,,
1,4749,1.0,0.015133634209632874,,
1,4799,1.0,0.025614555925130844,,
1,4849,1.0,0.04886386916041374,,
1,4899,1.0,0.10487990826368332,,
1,4949,1.0,0.06631988286972046,,
1,4999,0.9375,0.09969986975193024,,
1,5049,0.9375,0.3383721709251404,,
1,5099,0.9375,0.2908458113670349,,
1,5149,1.0,0.04388650506734848,,
1,5199,0.9375,0.07062897831201553,,
1,5249,0.9375,0.07248472422361374,,
1,5299,1.0,0.05301118642091751,,
1,5349,1.0,0.04978661984205246,,
1,5399,1.0,0.014111560769379139,,
1,5449,1.0,0.027922458946704865,,
1,5499,0.9375,0.3521439731121063,,
1,5549,0.9375,0.13884885609149933,,
1,5599,1.0,0.014380172826349735,,
1,5649,0.9375,0.19891925156116486,,
1,5699,1.0,0.03176610916852951,,
1,5749,1.0,0.021030347794294357,,
1,5799,0.875,0.4846028685569763,,
1,5849,1.0,0.028328081592917442,,
1,5899,1.0,0.05986611917614937,,
1,5949,1.0,0.05609699338674545,,
1,5999,0.9375,0.08101268112659454,,
1,6049,1.0,0.03965018689632416,,
1,6099,1.0,0.017843298614025116,,
1,6149,1.0,0.010277977213263512,,
1,6199,0.9375,0.11190365254878998,,
1,6249,0.9375,0.248615562915802,,
1,6249,,,0.9836999773979187,0.05148945748806
2,6299,1.0,0.009044839069247246,,
2,6349,1.0,0.011528713628649712,,
2,6399,1.0,0.023776818066835403,,
2,6449,1.0,0.01625644415616989,,
2,6499,1.0,0.12899240851402283,,
2,6549,1.0,0.05112535133957863,,
2,6599,1.0,0.010319186374545097,,
2,6649,1.0,0.006279028486460447,,
2,6699,0.875,0.2718293070793152,,
2,6749,0.9375,0.14764727652072906,,
2,6799,1.0,0.019138965755701065,,
2,6849,0.9375,0.08164484798908234,,
2,6899,0.9375,0.33284980058670044,,
2,6949,1.0,0.032712724059820175,,
2,6999,0.9375,0.3902643918991089,,
2,7049,1.0,0.059688568115234375,,
2,7099,0.9375,0.27929937839508057,,
2,7149,1.0,0.01788420043885708,,
2,7199,1.0,0.05522127449512482,,
2,7249,1.0,0.06666839122772217,,
2,7299,1.0,0.008104782551527023,,
2,7349,0.9375,0.09989570826292038,,
2,7399,1.0,0.04317912459373474,,
2,7449,1.0,0.013138463720679283,,
2,7499,0.9375,0.10070759803056717,,
2,7549,1.0,0.00430284533649683,,
2,7599,1.0,0.05729227513074875,,
2,7649,1.0,0.007936682552099228,,
2,7699,1.0,0.04240257292985916,,
2,7749,0.9375,0.11046038568019867,,
2,7799,1.0,0.010114651173353195,,
2,7849,1.0,0.09447783976793289,,
2,7899,1.0,0.0032073576003313065,,
2,7949,0.9375,0.14902493357658386,,
2,7999,1.0,0.012703352607786655,,
2,8049,1.0,0.04687172919511795,,
2,8099,1.0,0.02019713819026947,,
2,8149,1.0,0.02079424448311329,,
2,8199,1.0,0.07514793425798416,,
2,8249,1.0,0.01836441084742546,,
2,8299,0.9375,0.26112768054008484,,
2,8349,1.0,0.05664746090769768,,
2,8399,1.0,0.0446358248591423,,
2,8449,1.0,0.0370999239385128,,
2,8499,1.0,0.04374455288052559,,
2,8549,1.0,0.011381378397345543,,
2,8599,1.0,0.008569186553359032,,
2,8649,1.0,0.04602784663438797,,
2,8699,1.0,0.007313636597245932,,
2,8749,0.9375,0.10007896274328232,,
2,8799,1.0,0.015096557326614857,,
2,8849,1.0,0.009736728854477406,,
