epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.375,2.0424094200134277,,
0,99,0.5625,1.8021831512451172,,
0,149,0.5,1.7005741596221924,,
0,199,0.875,1.2868387699127197,,
0,249,0.8125,1.1196739673614502,,
0,299,0.90625,1.1642346382141113,,
0,349,0.9375,0.8962841033935547,,
0,399,0.78125,0.9601929187774658,,
0,449,0.9375,0.7136910557746887,,
0,499,0.9375,0.5910152792930603,,
0,549,0.96875,0.5797821879386902,,
0,599,1.0,0.3885769248008728,,
0,649,0.96875,0.5452045202255249,,
0,699,0.90625,0.45391011238098145,,
0,749,0.90625,0.5392134785652161,,
0,799,0.90625,0.3835808038711548,,
0,849,1.0,0.4038448929786682,,
0,899,1.0,0.2185739278793335,,
0,949,0.96875,0.2647063732147217,,
0,999,0.96875,0.27002742886543274,,
0,1049,0.96875,0.14323104918003082,,
0,1099,0.96875,0.3078179955482483,,
0,1149,0.90625,0.26052021980285645,,
0,1199,0.96875,0.23054492473602295,,
0,1249,0.9375,0.24084925651550293,,
0,1299,1.0,0.20319348573684692,,
0,1349,0.96875,0.1638968139886856,,
0,1399,1.0,0.11435116827487946,,
0,1449,1.0,0.1402876079082489,,
0,1499,0.90625,0.2743854522705078,,
0,1549,0.96875,0.1971065104007721,,
0,1562,,,0.9715999960899353,0.13013124465942383
1,1599,0.96875,0.12699803709983826,,
1,1649,1.0,0.11275584250688553,,
1,1699,0.875,0.32041364908218384,,
1,1749,0.90625,0.255499929189682,,
1,1799,0.9375,0.15548479557037354,,
1,1849,1.0,0.07164064794778824,,
1,1899,0.96875,0.09504085779190063,,
1,1949,1.0,0.10400324314832687,,
1,1999,0.90625,0.16573552787303925,,
1,2049,0.9375,0.15529094636440277,,
1,2099,0.90625,0.2228831946849823,,
1,2149,0.9375,0.14048032462596893,,
1,2199,0.9375,0.15781067311763763,,
1,2249,0.9375,0.15858086943626404,,
1,2299,0.96875,0.0938325971364975,,
1,2349,1.0,0.07125559449195862,,
1,2399,0.9375,0.1683541238307953,,
1,2449,0.96875,0.15185506641864777,,
1,2499,0.96875,0.1412556767463684,,
1,2549,1.0,0.03035544417798519,,
1,2599,0.96875,0.14999616146087646,,
1,2649,1.0,0.06663724780082703,,
1,2699,1.0,0.04957447946071625,,
1,2749,1.0,0.11696859449148178,,
1,2799,1.0,0.07103276997804642,,
1,2849,1.0,0.06916874647140503,,
1,2899,0.96875,0.08462093025445938,,
1,2949,0.96875,0.10069949924945831,,
1,2999,0.9375,0.12578590214252472,,
1,3049,0.96875,0.08845130354166031,,
1,3099,0.9375,0.115163654088974,,
1,3125,,,0.9814000129699707,0.07166168838739395
2,3149,1.0,0.03000272437930107,,
2,3199,1.0,0.06104995310306549,,
2,3249,1.0,0.019864408299326897,,
2,3299,1.0,0.03918294608592987,,
2,3349,1.0,0.09521974623203278,,
2,3399,0.96875,0.08135819435119629,,
2,3449,1.0,0.045770466327667236,,
2,3499,0.96875,0.11136604100465775,,
2,3549,0.9375,0.10638533532619476,,
2,3599,1.0,0.03428434953093529,,
2,3649,0.96875,0.11708244681358337,,
2,3699,1.0,0.045343805104494095,,
2,3749,0.96875,0.1990915834903717,,
2,3799,0.96875,0.10941281914710999,,
2,3849,1.0,0.0687742531299591,,
2,3899,0.9375,0.1089315339922905,,
2,3949,0.96875,0.09210892021656036,,
2,3999,1.0,0.022380627691745758,,
2,4049,0.96875,0.0992598682641983,,
2,4099,0.96875,0.104585200548172,,
2,4149,1.0,0.0979209765791893,,
2,4199,1.0,0.03713095188140869,,
2,4249,1.0,0.04563959687948227,,
2,4299,1.0,0.02363647148013115,,
2,4349,0.96875,0.046991679817438126,,
2,4399,0.96875,0.10028485953807831,,
2,4449,0.90625,0.13549725711345673,,
2,4499,0.96875,0.08118569850921631,,
2,4549,0.9375,0.13357283174991608,,
2,4599,0.9375,0.4359755218029022,,
2,4649,1.0,0.022693511098623276,,
2,4688,,,0.9835000038146973,0.05703679844737053
3,4699,1.0,0.06232111155986786,,
3,4749,1.0,0.034964267164468765,,
3,4799,0.96875,0.058147553354501724,,
3,4849,1.0,0.06334999203681946,,
3,4899,1.0,0.0158122219145298,,
3,4949,0.9375,0.12912318110466003,,
3,4999,1.0,0.024678107351064682,,
3,5049,0.96875,0.07120039314031601,,
3,5099,1.0,0.050975825637578964,,
3,5149,0.96875,0.046860504895448685,,
3,5199,0.9375,0.16795024275779724,,
3,5249,0.9375,0.11788921803236008,,
3,5299,0.96875,0.06491915136575699,,
3,5349,1.0,0.04733021557331085,,
3,5399,1.0,0.06211980804800987,,
3,5449,0.96875,0.13374514877796173,,
