epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.59375,1.8036295175552368,,
0,99,0.78125,1.4565563201904297,,
0,149,0.6875,1.2210345268249512,,
0,199,0.90625,0.942061722278595,,
0,249,0.9375,0.6419647932052612,,
0,299,0.9375,0.585892915725708,,
0,349,0.9375,0.3784262537956238,,
0,399,0.96875,0.3979361057281494,,
0,449,0.96875,0.2581658959388733,,
0,499,1.0,0.2255532145500183,,
0,549,0.9375,0.322065532207489,,
0,599,0.96875,0.20307913422584534,,
0,649,0.96875,0.18628305196762085,,
0,699,1.0,0.12378054112195969,,
0,749,0.96875,0.17798233032226562,,
0,799,1.0,0.17709331214427948,,
0,849,1.0,0.11698368191719055,,
0,899,0.96875,0.1896638423204422,,
0,949,0.9375,0.18964961171150208,,
0,999,0.90625,0.3434528410434723,,
0,1049,0.9375,0.2338353991508484,,
0,1099,1.0,0.08283201605081558,,
0,1149,0.96875,0.1593627631664276,,
0,1199,0.96875,0.09914569556713104,,
0,1249,1.0,0.1486251950263977,,
0,1299,0.96875,0.09932412207126617,,
0,1349,0.96875,0.128706157207489,,
0,1399,0.96875,0.11773496121168137,,
0,1449,0.96875,0.11380185931921005,,
0,1499,1.0,0.07187257707118988,,
0,1549,0.9375,0.12733659148216248,,
0,1562,,,0.9810000061988831,0.07574313879013062
1,1599,0.96875,0.16656476259231567,,
1,1649,0.96875,0.11055365204811096,,
1,1699,0.96875,0.08536583185195923,,
1,1749,1.0,0.057998619973659515,,
1,1799,1.0,0.047410234808921814,,
1,1849,0.96875,0.13449174165725708,,
1,1899,0.96875,0.1455812156200409,,
1,1949,1.0,0.07599197328090668,,
1,1999,0.96875,0.15081362426280975,,
1,2049,1.0,0.05108417198061943,,
1,2099,0.96875,0.10294531285762787,,
1,2149,1.0,0.050840310752391815,,
1,2199,0.96875,0.0742170661687851,,
1,2249,0.96875,0.05513165146112442,,
1,2299,0.96875,0.09000048041343689,,
1,2349,0.96875,0.07367559522390366,,
1,2399,0.96875,0.0544016994535923,,
1,2449,0.9375,0.12157706916332245,,
1,2499,1.0,0.026145435869693756,,
1,2549,1.0,0.04874180629849434,,
1,2599,0.96875,0.16296881437301636,,
1,2649,0.96875,0.10068619251251221,,
1,2699,0.96875,0.17539310455322266,,
1,2749,0.9375,0.13222885131835938,,
1,2799,1.0,0.0735972598195076,,
1,2849,0.96875,0.287158727645874,,
1,2899,0.96875,0.053540438413619995,,
1,2949,0.96875,0.0369008332490921,,
1,2999,1.0,0.05489272251725197,,
1,3049,1.0,0.019658731296658516,,
1,3099,0.96875,0.08747773617506027,,
1,3125,,,0.9842000007629395,0.051635682582855225
2,3149,1.0,0.04147397726774216,,
2,3199,1.0,0.023197554051876068,,
2,3249,1.0,0.04347844421863556,,
2,3299,1.0,0.008218502625823021,,
2,3349,1.0,0.007472051307559013,,
2,3399,0.96875,0.12515421211719513,,
2,3449,0.96875,0.045321591198444366,,
2,3499,0.96875,0.06631361693143845,,
2,3549,1.0,0.019707011058926582,,
2,3599,1.0,0.06207901984453201,,
2,3649,0.96875,0.07182063907384872,,
2,3699,1.0,0.008341995999217033,,
2,3749,1.0,0.05459436774253845,,
2,3799,1.0,0.02606167085468769,,
2,3849,0.96875,0.061981476843357086,,
2,3899,1.0,0.0042974622920155525,,
2,3949,0.96875,0.06471064686775208,,
2,3999,1.0,0.017269514501094818,,
2,4049,0.96875,0.08885062485933304,,
2,4099,1.0,0.02386138029396534,,
2,4149,1.0,0.047398388385772705,,
2,4199,1.0,0.04569385200738907,,
2,4249,0.9375,0.13905926048755646,,
2,4299,1.0,0.03688277676701546,,
2,4349,0.9375,0.2269432693719864,,
2,4399,1.0,0.04290080443024635,,
2,4449,1.0,0.015444168820977211,,
2,4499,1.0,0.018011048436164856,,
2,4549,0.9375,0.19662757217884064,,
2,4599,1.0,0.011518178507685661,,
2,4649,0.9375,0.18181996047496796,,
2,4688,,,0.9801999926567078,0.06481809914112091
3,4699,1.0,0.02722436934709549,,
3,4749,1.0,0.005519540049135685,,
3,4799,1.0,0.007775567937642336,,
3,4849,1.0,0.03778255730867386,,
3,4899,1.0,0.01169903390109539,,
3,4949,1.0,0.05832115560770035,,
3,4999,1.0,0.014559769071638584,,
3,5049,0.96875,0.05244870111346245,,
3,5099,0.96875,0.08655107766389847,,
3,5149,0.9375,0.2111939787864685,,
3,5199,0.96875,0.14000029861927032,,
3,5249,1.0,0.015516911633312702,,
3,5299,0.96875,0.10376977175474167,,
3,5349,1.0,0.011830980889499187,,
3,5399,1.0,0.007840256206691265,,
3,5449,1.0,0.08708856999874115,,
3,5499,0.96875,0.07508791983127594,,
3,5549,1.0,0.007714337669312954,,
3,5599,0.9375,0.1767745018005371,,
